"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL426252";"";"None";"453.37";"0";"4.72";"32";"CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2cc(Cl)cc(Cl)c2)cc1OC";"IC50";"'='";"4800.0";"nM";"5.32";"";"";"UO_0000065";"11.73";"0.24";"0.60";"6.43";"0";"CHEMBL828687";"Binding affinity against human Melanin-concentrating hormone receptor 1 stably transfected CHO cells was determined using scintillation proximity assay (SPA)";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137103";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308072";"";"";""
"CHEMBL207668";"";"None";"426.90";"0";"3.39";"4b";"Cn1c(=O)nc(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc21";"IC50";"'='";"62.0";"nM";"7.21";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL865034";"Inhibition of MCH-mediated calcium release in whole IMR32 cells by FLIPR";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"IMR-32";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147687";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307656";"";"";""
"CHEMBL381335";"";"None";"523.03";"1";"4.23";"3o";"Cn1c(=O)c(C(=O)N2CCCC2)c(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc21";"IC50";"'='";"53.0";"nM";"7.28";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL865034";"Inhibition of MCH-mediated calcium release in whole IMR32 cells by FLIPR";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"IMR-32";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147687";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307656";"";"";""
"CHEMBL2031727";"";"None";"443.50";"1";"6.03";"5p";"O=C(Nc1ccc2cc(CN3CCCC3)cnc2c1F)c1ccc(-c2ccc(F)cc2)cc1";"IC50";"'='";"2.3";"nM";"8.64";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2033453";"Antagonist activity at human MCHR1 expressed in CHO cells assessed as inhibition of MCH-induced [3H]arachidonic acid release after 16 hrs by liquid scintillation counting";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029237";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL241376";"";"None";"443.59";"1";"5.13";"1b";"COc1ccc(-c2ccc(CNC(=O)NC3CCN(Cc4ccc(C)cc4)CC3)cc2)cc1";"Kb";"'='";"443.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL886073";"Antagonist activity at human MCH1 receptor expressed in HEK cells after 45 mins by [35S]GTP-gamma-S binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139918";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3307715";"";"";""
"CHEMBL238605";"";"None";"538.69";"2";"5.05";"1i";"Cc1ccc(CN2CCC(NC(=O)N(CC(=O)C(C)(C)O)Cc3ccc(-c4cccc(C#N)c4)cc3)CC2)cc1";"pKb";"'='";"5.3";"";"";"";"";"";"";"";"";"";"0";"CHEMBL886073";"Antagonist activity at human MCH1 receptor expressed in HEK cells after 45 mins by [35S]GTP-gamma-S binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139918";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3307715";"";"";""
"CHEMBL241589";"";"None";"531.67";"2";"5.32";"1f";"Cc1ccc(CN2CCC(NC(=O)N(CC(=O)C(C)(C)O)Cc3ccc(-c4ccc(F)cc4)cc3)CC2)cc1";"Ki";"'='";"5860.0";"nM";"5.23";"";"";"UO_0000065";"9.84";"0.18";"-0.09";"7.18";"0";"CHEMBL886074";"Displacement of [3H]SNAP from human MCH1 receptor expressed in HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139918";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3307715";"";"";""
"CHEMBL391203";"";"None";"573.78";"2";"5.62";"2x";"CCC(CO)(CO)NC(=O)N(CCC1CCN(Cc2ccc(C)cc2)CC1)Cc1ccc(-c2ccccc2OC)cc1";"pKb";"'='";"6.647";"";"";"";"";"";"";"";"";"";"0";"CHEMBL886073";"Antagonist activity at human MCH1 receptor expressed in HEK cells after 45 mins by [35S]GTP-gamma-S binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139918";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3307715";"";"";""
"CHEMBL239468";"";"None";"561.74";"2";"5.75";"2v";"CCC(CO)(CO)NC(=O)N(CCC1CCN(Cc2ccc(C)cc2)CC1)Cc1ccc(-c2ccc(F)cc2)cc1";"Ki";"'='";"149.0";"nM";"6.83";"";"";"UO_0000065";"12.15";"0.23";"1.08";"8.98";"0";"CHEMBL886074";"Displacement of [3H]SNAP from human MCH1 receptor expressed in HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139918";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3307715";"";"";""
"CHEMBL3793767";"";"None";"389.43";"0";"4.32";"6e";"Cn1c(C2CC2)nc2ccc(-n3ccc(OCc4ccc(F)cc4)cc3=O)cc21";"IC50";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"19.00";"0.35";"3.08";"15.08";"0";"CHEMBL3796860";"Displacement of [125I]-MCH(4 to 19) from human MCHR1 expressed in CHO cell membranes after 1 hr by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3792381";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"CHEMBL3308072";"";"";""
"CHEMBL2403852";"";"None";"452.44";"1";"5.90";"9";"Cc1ccc2c(c1)nc(C)n2[C@H]1CC[C@@H](NC[C@H]2Cc3ccc(Br)cc3C2)CC1";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"16.14";"0.34";"1.40";"24.46";"0";"CHEMBL2406561";"Displacement of [125I]MCH peptide from human MCHR1 expressed in CHOK1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2401722";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307512";"";"";""
"CHEMBL2403861";"";"None";"463.03";"1";"5.28";"18";"CC(C)(O)c1nc2cc(Cl)ccc2n1[C@H]1CC[C@@H](NC[C@H]2Cc3ccc(C#N)cc3C2)CC1";"Inhibition";"'='";"98.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2406559";"Antagonist activity at human MCHR1 expressed in CHOK1 cells assessed as inhibition of MCH/forskolin-stimulated cAMP production relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2401722";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307512";"";"";""
"CHEMBL2403865";"";"None";"418.97";"1";"5.36";"22";"Cc1nc2cc(C#N)ccc2n1[C@H]1CC[C@@H](NCC2Cc3ccc(Cl)cc3C2)CC1";"IC50";"'='";"76.0";"nM";"7.12";"";"";"UO_0000065";"16.99";"0.32";"1.76";"13.27";"0";"CHEMBL2406561";"Displacement of [125I]MCH peptide from human MCHR1 expressed in CHOK1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2401722";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307512";"";"";""
"CHEMBL2403858";"";"None";"472.46";"1";"6.06";"15";"CC(C)(O)c1nc2cc(Cl)ccc2n1[C@H]1CC[C@@H](NCC2Cc3ccc(Cl)cc3C2)CC1";"IC50";"'='";"32.0";"nM";"7.50";"";"";"UO_0000065";"15.86";"0.32";"1.43";"14.97";"0";"CHEMBL2406561";"Displacement of [125I]MCH peptide from human MCHR1 expressed in CHOK1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2401722";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307512";"";"";""
"CHEMBL214377";"";"None";"434.49";"0";"3.48";"19";"CCc1ccc2c(=O)cc(C(=O)NC3CCN(Cc4ccc5c(c4)OCO5)CC3)oc2c1";"IC50";"'='";"59.0";"nM";"7.23";"";"";"UO_0000065";"16.64";"0.31";"3.75";"8.92";"0";"CHEMBL908288";"Displacement of [125I]MCH from MCHr1 expressed in IMR32 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"IMR-32";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137327";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307656";"";"";""
"CHEMBL217925";"";"None";"485.33";"0";"3.68";"27";"O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(Br)ccc2o1";"IC50";"'>'";"6000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL908289";"Antagonist activity at MCHr1 assessed as inhibition of MCH-mediated calcium ion release in intact IMR32 cells by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"IMR-32";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137327";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307656";"";"";""
"CHEMBL217706";"";"None";"485.33";"0";"3.68";"20";"O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(Br)cc2o1";"IC50";"'='";"82.0";"nM";"7.09";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL908289";"Antagonist activity at MCHr1 assessed as inhibition of MCH-mediated calcium ion release in intact IMR32 cells by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"IMR-32";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137327";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307656";"";"";""
"CHEMBL277531";"";"None";"454.91";"0";"3.88";"33";"Cc1c(C(=O)NC2CCN(Cc3ccc4c(c3)OCO4)CC2)oc2cc(Cl)ccc2c1=O";"IC50";"'='";"67.0";"nM";"7.17";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL908289";"Antagonist activity at MCHr1 assessed as inhibition of MCH-mediated calcium ion release in intact IMR32 cells by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"IMR-32";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137327";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307656";"";"";""
"CHEMBL2387318";"";"None";"385.56";"0";"2.84";"5h";"Cc1cc(N2CCC(N3CCCC3C)C2)ccc1NC(=O)N1CCN(C)CC1";"Inhibition";"'<'";"40.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2389351";"Antagonist activity at human MCH1R assessed as inhibition of calcium mobilization at 10 uM by FLIPR assay relative to control";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2385010";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL2387317";"";"None";"371.53";"0";"2.53";"5g";"CC1CCCN1C1CCN(c2ccc(NC(=O)N3CCN(C)CC3)cc2)C1";"Inhibition";"'<'";"40.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2389351";"Antagonist activity at human MCH1R assessed as inhibition of calcium mobilization at 10 uM by FLIPR assay relative to control";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2385010";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL187931";"";"None";"512.51";"2";"5.49";"29";"N#Cc1cccc(-c2ccc(N(CCN3CC[C@H](O)C3)C(=O)Nc3ccc(C(F)(F)F)c(F)c3)cc2)c1";"Ki";"'='";"7.3";"nM";"8.14";"";"";"UO_0000065";"15.88";"0.30";"2.65";"10.22";"0";"CHEMBL828790";"Inhibition of human melanin concentrating hormone receptor 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140323";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL2403856";"";"None";"398.55";"1";"5.01";"13";"Cc1ccc2c(c1)nc(C)n2[C@H]1CC[C@@H](NC[C@H]2Cc3ccc(C#N)cc3C2)CC1";"EC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2406560";"Antagonist activity at human MCHR1 expressed in CHOK1 cells assessed as inhibition of MCH/forskolin-stimulated cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2401722";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307512";"";"";""
"CHEMBL2403868";"";"None";"442.61";"0";"4.93";"25";"Cc1ccc2c(c1)nc(C(C)(C)O)n2[C@H]1CC[C@H](NC[C@H]2Cc3ccc(C#N)cc3C2)CC1";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2406560";"Antagonist activity at human MCHR1 expressed in CHOK1 cells assessed as inhibition of MCH/forskolin-stimulated cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2401722";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307512";"";"";""
"CHEMBL2403867";"";"None";"435.59";"1";"5.20";"24";"Cc1ccc2c(c1)nc(C(C)(C)O)n2[C@H]1CC[C@H](NCC2Cc3ccc(F)cc3C2)CC1";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2406560";"Antagonist activity at human MCHR1 expressed in CHOK1 cells assessed as inhibition of MCH/forskolin-stimulated cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2401722";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307512";"";"";""
"CHEMBL2403860";"";"None";"506.01";"2";"6.42";"17";"CC(C)(O)c1nc2cc(Cl)ccc2n1[C@H]1CC[C@@H](NCC2Cc3ccc(C(F)(F)F)cc3C2)CC1";"EC50";"'='";"480.0";"nM";"6.32";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2406560";"Antagonist activity at human MCHR1 expressed in CHOK1 cells assessed as inhibition of MCH/forskolin-stimulated cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2401722";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307512";"";"";""
"CHEMBL2403852";"";"None";"452.44";"1";"5.90";"9";"Cc1ccc2c(c1)nc(C)n2[C@H]1CC[C@@H](NC[C@H]2Cc3ccc(Br)cc3C2)CC1";"EC50";"'='";"70.0";"nM";"7.16";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2406560";"Antagonist activity at human MCHR1 expressed in CHOK1 cells assessed as inhibition of MCH/forskolin-stimulated cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2401722";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307512";"";"";""
"CHEMBL2031574";"";"None";"428.51";"1";"5.62";"3";"O=C(Nc1ccc2c(c1)OCC(CN1CCCC1)=C2)c1ccc(-c2ccc(F)cc2)cc1";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2033453";"Antagonist activity at human MCHR1 expressed in CHO cells assessed as inhibition of MCH-induced [3H]arachidonic acid release after 16 hrs by liquid scintillation counting";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029237";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL2016727";"";"None";"425.92";"0";"3.54";"34";"Cc1nc(N2CCC(N)CC2)nc2ccc(NC(=O)COc3ccc(Cl)cc3)cc12";"IC50";"'='";"150.0";"nM";"6.82";"";"";"UO_0000065";"16.02";"0.31";"3.28";"7.31";"0";"CHEMBL2021002";"Displacement of [125I]MCH from human recombinant MCHR1 expressed in CHO-K1 cell membranes after 2 hrs by SPA binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016458";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3307512";"";"";""
"CHEMBL184084";"";"None";"474.48";"0";"4.21";"4";"Cc1cc(N2CCN(C)CC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"15.39";"0.29";"3.09";"10.91";"0";"CHEMBL2021002";"Displacement of [125I]MCH from human recombinant MCHR1 expressed in CHO-K1 cell membranes after 2 hrs by SPA binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016458";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3307512";"";"";""
"CHEMBL2016707";"";"None";"531.54";"1";"4.16";"14";"Cc1nc(N2CCN(C(=O)C(C)C)CC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12";"IC50";"'='";"33.0";"nM";"7.48";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2021003";"Antagonist activity at human MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH peptide mediated response measuring [3H]inositol phosphate production by IP3-SPA-YSI assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016458";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3307512";"";"";""
"CHEMBL2016713";"";"None";"543.55";"1";"4.30";"20";"Cc1nc(N2CCN(C(=O)C3CCC3)CC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12";"IC50";"'='";"45.0";"nM";"7.35";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2021003";"Antagonist activity at human MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH peptide mediated response measuring [3H]inositol phosphate production by IP3-SPA-YSI assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016458";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3307512";"";"";""
"CHEMBL2016728";"";"None";"475.47";"0";"3.78";"35";"Cc1nc(N2CCC(N)CC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12";"IC50";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2021003";"Antagonist activity at human MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH peptide mediated response measuring [3H]inositol phosphate production by IP3-SPA-YSI assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016458";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3307512";"";"";""
"CHEMBL2017762";"";"None";"543.55";"1";"4.22";"57";"COCC(=O)NC1CCN(c2nc(C)c3cc(NC(=O)/C=C/c4ccc(OC(F)(F)F)cc4)ccc3n2)CC1";"IC50";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2021108";"Antagonist activity at human recombinant MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH-induced IP3 accumulation response preincubated for 10 mins prior MCH peptide-stimulation measured after 45 mins by IP3-SPA-YSI assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016485";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3307512";"";"";""
"CHEMBL2403855";"";"None";"441.54";"1";"6.16";"12";"Cc1ccc2c(c1)nc(C)n2[C@H]1CC[C@@H](NCC2Cc3ccc(C(F)(F)F)cc3C2)CC1";"IC50";"'='";"560.0";"nM";"6.25";"";"";"UO_0000065";"14.16";"0.27";"0.09";"20.94";"0";"CHEMBL2406561";"Displacement of [125I]MCH peptide from human MCHR1 expressed in CHOK1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2401722";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307512";"";"";""
"CHEMBL2403866";"";"None";"402.52";"0";"4.84";"23";"Cc1nc2cc(F)ccc2n1[C@H]1CC[C@@H](NC[C@H]2Cc3ccc(C#N)cc3C2)CC1";"Inhibition";"'='";"97.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2406559";"Antagonist activity at human MCHR1 expressed in CHOK1 cells assessed as inhibition of MCH/forskolin-stimulated cAMP production relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2401722";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307512";"";"";""
"CHEMBL2403864";"";"None";"442.61";"0";"4.93";"21";"Cc1ccc2c(c1)nc(C(C)(C)O)n2[C@H]1CC[C@@H](NC[C@H]2Cc3ccc(C#N)cc3C2)CC1";"EC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2406560";"Antagonist activity at human MCHR1 expressed in CHOK1 cells assessed as inhibition of MCH/forskolin-stimulated cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2401722";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307512";"";"";""
"CHEMBL2403853";"";"None";"373.54";"1";"5.14";"10";"Cc1ccc2c(c1)nc(C)n2[C@H]1CC[C@@H](NCC2Cc3ccccc3C2)CC1";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2406560";"Antagonist activity at human MCHR1 expressed in CHOK1 cells assessed as inhibition of MCH/forskolin-stimulated cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2401722";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307512";"";"";""
