ID,Mol,Smiles,Source
DB08766,<rdkit.Chem.rdchem.Mol object at 0x000002217FE63140>,C[C@H](CS)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O,drugbank
DB08767,<rdkit.Chem.rdchem.Mol object at 0x000002217FE631B0>,COc1ccc(CC(N)=O)cc1,drugbank
DB08768,<rdkit.Chem.rdchem.Mol object at 0x000002217FE63220>,CC(C)=CCNc1ncnc2[nH]cnc12,drugbank
DB08770,<rdkit.Chem.rdchem.Mol object at 0x000002217FE63290>,Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,drugbank
DB08771,<rdkit.Chem.rdchem.Mol object at 0x000002217FE63300>,CC(C)[C@H]1SC(Nc2ccccc2F)=NC1=O,drugbank
DB08772,<rdkit.Chem.rdchem.Mol object at 0x000002217FE63370>,O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2ccccc12,drugbank
DB08773,<rdkit.Chem.rdchem.Mol object at 0x000002217FE633E0>,Oc1ccc(-c2cc3ccc(O)cc3s2)cc1,drugbank
DB08774,<rdkit.Chem.rdchem.Mol object at 0x000002217FE63450>,NC[C@H]1CN(c2c(-c3ccccc3)cnc3[nH]ncc23)CCO1,drugbank
DB08775,<rdkit.Chem.rdchem.Mol object at 0x000002217FE634C0>,CC(=O)[C@H](C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)OCc1ccccc1,drugbank
DB08776,<rdkit.Chem.rdchem.Mol object at 0x000002217FE63530>,CC(=O)Nc1nc2c(s1)C(=O)NCCC2,drugbank
DB08777,<rdkit.Chem.rdchem.Mol object at 0x000002217FE635A0>,O=c1[nH]cnc2sc3c(c12)CCCC3,drugbank
DB08778,<rdkit.Chem.rdchem.Mol object at 0x000002217FE63610>,CC(C)(C)Nc1nc(N)c(C(=O)c2ccccc2)s1,drugbank
DB08779,<rdkit.Chem.rdchem.Mol object at 0x000002217FE63680>,CSc1nc(O)c(Cc2cccs2)[nH]1,drugbank
DB08780,<rdkit.Chem.rdchem.Mol object at 0x000002217FE636F0>,c1nc(N2CCOCC2)c2nc[nH]c2n1,drugbank
DB08781,<rdkit.Chem.rdchem.Mol object at 0x000002217FE63760>,NC[C@H]1CN(c2c(Br)cnc3[nH]ncc23)CCO1,drugbank
DB08782,<rdkit.Chem.rdchem.Mol object at 0x000002217FE637D0>,NCCc1ccc(S(N)(=O)=O)cc1,drugbank
DB08783,<rdkit.Chem.rdchem.Mol object at 0x000002217FE63840>,COC(=O)[C@H](Cc1ccc(C[Se](=O)O)cc1)NC(=O)OC(C)(C)C,drugbank
DB08784,<rdkit.Chem.rdchem.Mol object at 0x000002217FE638B0>,O=C(O)c1cccnc1Nc1ccc(Cl)cc1,drugbank
DB08785,<rdkit.Chem.rdchem.Mol object at 0x000002217FE63920>,Cc1cc(=O)oc2ccccc12,drugbank
DB08786,<rdkit.Chem.rdchem.Mol object at 0x000002217FE63990>,COCCOc1cc(C)nc(N)n1,drugbank
DB08787,<rdkit.Chem.rdchem.Mol object at 0x000002217FE63A00>,Nc1ncc(/N=N/c2ccccc2)c(-c2ccc(Cl)cc2Cl)n1,drugbank
DB08788,<rdkit.Chem.rdchem.Mol object at 0x000002217FE63A70>,CCOc1ccc(-c2c(C#N)c(N)nc3sc(C(N)=O)c(N)c23)cc1,drugbank
DB08789,<rdkit.Chem.rdchem.Mol object at 0x000002217FE63AE0>,CCNC(=O)c1cc2c(-c3ccc(Cl)cc3Cl)nc(N)nc2s1,drugbank
DB08790,<rdkit.Chem.rdchem.Mol object at 0x000002217FE63B50>,O=C(O)c1cnn(-c2ccccc2)c1,drugbank
DB08791,<rdkit.Chem.rdchem.Mol object at 0x000002217FE63BC0>,NC(=O)c1cnc2ccn(S(=O)(=O)c3ccccc3[N+](=O)[O-])c2c1,drugbank
DB08792,<rdkit.Chem.rdchem.Mol object at 0x000002217FE63C30>,CN(C(=O)C(Cl)Cl)c1ccc(O)cc1,drugbank
DB08794,<rdkit.Chem.rdchem.Mol object at 0x000002217FE63CA0>,CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O,drugbank
DB08795,<rdkit.Chem.rdchem.Mol object at 0x000002217FE63D10>,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N=[N+]=[N-])c3ccccc3)C(=O)N2[C@H]1C(=O)O,drugbank
DB08796,<rdkit.Chem.rdchem.Mol object at 0x000002217FE63D80>,O=C(OCCOCCN1CCCCC1)N1c2ccccc2Sc2cccnc21,drugbank
DB08797,<rdkit.Chem.rdchem.Mol object at 0x000002217FE63DF0>,NC(=O)c1ccccc1O,drugbank
DB08798,<rdkit.Chem.rdchem.Mol object at 0x000002217FE63E60>,Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C,drugbank
DB08799,<rdkit.Chem.rdchem.Mol object at 0x000002217FE63ED0>,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,drugbank
DB08800,<rdkit.Chem.rdchem.Mol object at 0x000002217FE63F40>,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,drugbank
DB08801,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64040>,CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,drugbank
DB08802,<rdkit.Chem.rdchem.Mol object at 0x000002217FE640B0>,CC(CN1c2ccccc2Sc2cccnc21)N(C)C,drugbank
DB08803,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64120>,Cc1ccc(C(C)C)c(OCC2=NCCN2)c1,drugbank
DB08804,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64190>,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,drugbank
DB08805,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64200>,CNC(=S)NCCSCc1nc[nH]c1C,drugbank
DB08806,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64270>,CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,drugbank
DB08807,<rdkit.Chem.rdchem.Mol object at 0x000002217FE642E0>,Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1,drugbank
DB08808,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64350>,Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,drugbank
DB08809,<rdkit.Chem.rdchem.Mol object at 0x000002217FE643C0>,O=C(O)C(Cl)Cl,drugbank
DB08810,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64430>,CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(CC2CC=CCC2)CC1,drugbank
DB08811,<rdkit.Chem.rdchem.Mol object at 0x000002217FE644A0>,CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,drugbank
DB08814,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64510>,CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O,drugbank
DB08815,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64580>,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,drugbank
DB08816,<rdkit.Chem.rdchem.Mol object at 0x000002217FE645F0>,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,drugbank
DB08818,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64660>,CC(=O)N[C@@H]1C(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](CO)O[C@H]1O[C@H]1[C@H](O)[C@@H](O)[C@H](OC2[C@@H](NC(C)=O)[C@H](O)O[C@H](CO)[C@H]2O)O[C@@H]1C(=O)O,drugbank
DB08819,<rdkit.Chem.rdchem.Mol object at 0x000002217FE646D0>,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,drugbank
DB08820,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64740>,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,drugbank
DB08822,<rdkit.Chem.rdchem.Mol object at 0x000002217FE647B0>,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,drugbank
DB08823,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64820>,CC[C@H]1CCC[C@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)[C@@H](C)C(=O)C2=C[C@@H]3[C@@H](C=C[C@@H]4C[C@@H](O[C@@H]5C[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@@H]34)[C@@H]2CC(=O)O1,drugbank
DB08824,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64890>,COC(=O)[C@H]1[C@@H](c2ccc([123I])cc2)C[C@@H]2CC[C@H]1N2CCCF,drugbank
DB08826,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64900>,Cc1c(O)c(=O)ccn1C,drugbank
DB08827,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64970>,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,drugbank
DB08828,<rdkit.Chem.rdchem.Mol object at 0x000002217FE649E0>,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,drugbank
DB08830,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64A50>,O=C1O[C@H](C(O)CO)C(=O)C1=O,drugbank
DB08831,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64AC0>,OC[C@H]1OC(O)C[C@@H](O)[C@@H]1O,drugbank
DB08834,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64B30>,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,drugbank
DB08835,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64BA0>,CC(=O)N[C@@H](CC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O,drugbank
DB08836,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64C10>,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O,drugbank
DB08837,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64C80>,CC[N+](CC)(CC)CC,drugbank
DB08838,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64CF0>,N=C(N)NCCCCN,drugbank
DB08841,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64D60>,NCCc1ccc(O)cc1,drugbank
DB08842,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64DD0>,CC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C,drugbank
DB08844,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64E40>,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,drugbank
DB08846,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64EB0>,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,drugbank
DB08847,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64F20>,O=C(O)C1C[C@H](O)CN1,drugbank
DB08848,<rdkit.Chem.rdchem.Mol object at 0x000002217FE64F90>,O=C(O)C1=CCCNC1,drugbank
DB08860,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65000>,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,drugbank
DB08864,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65070>,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,drugbank
DB08865,<rdkit.Chem.rdchem.Mol object at 0x000002217FE650E0>,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,drugbank
DB08867,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65150>,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,drugbank
DB08868,<rdkit.Chem.rdchem.Mol object at 0x000002217FE651C0>,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,drugbank
DB08869,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65230>,CC/C=C/CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(N)=O)C(C)CC)C(C)C)C(C)O)C(C)CC,drugbank
DB08871,<rdkit.Chem.rdchem.Mol object at 0x000002217FE652A0>,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3OC(CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C,drugbank
DB08873,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65310>,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,drugbank
DB08874,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65380>,CCc1c(Cl)c(O)c(Cl)c(O)c1C(=O)O[C@H]1[C@H](O)[C@H](OC)[C@H](OC/C2=C\C=C\C[C@H](O)/C(C)=C/[C@H](CC)[C@@H](O[C@@H]3OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]3O)/C(C)=C/C(C)=C/CC([C@@H](C)O)OC2=O)O[C@@H]1C,drugbank
DB08875,<rdkit.Chem.rdchem.Mol object at 0x000002217FE653F0>,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,drugbank
DB08877,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65460>,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,drugbank
DB08878,<rdkit.Chem.rdchem.Mol object at 0x000002217FE654D0>,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1,drugbank
DB08881,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65540>,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,drugbank
DB08882,<rdkit.Chem.rdchem.Mol object at 0x000002217FE655B0>,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,drugbank
DB08883,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65620>,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,drugbank
DB08884,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65690>,CCOc1ccc(C[C@@H](CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])N(CC(=O)O)CC(=O)O)cc1.[Gd+3],drugbank
DB08887,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65700>,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,drugbank
DB08889,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65770>,CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,drugbank
DB08890,<rdkit.Chem.rdchem.Mol object at 0x000002217FE657E0>,C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(N)=O)NC(=O)[C@@H]2CSSC[C@H](N)C(=O)N[C@H]3CSSC[C@H](NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)CSSC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(=O)O)NC3=O)C(=O)N2,drugbank
DB08893,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65850>,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1,drugbank
DB08895,<rdkit.Chem.rdchem.Mol object at 0x000002217FE658C0>,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,drugbank
DB08896,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65930>,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,drugbank
DB08897,<rdkit.Chem.rdchem.Mol object at 0x000002217FE659A0>,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,drugbank
DB08899,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65A10>,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,drugbank
DB08901,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65A80>,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,drugbank
DB08903,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65AF0>,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,drugbank
DB08905,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65B60>,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,drugbank
DB08906,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65BD0>,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,drugbank
DB08907,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65C40>,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,drugbank
DB08908,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65CB0>,COC(=O)/C=C/C(=O)OC,drugbank
DB08909,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65D20>,O=C(CCCc1ccccc1)OCC(COC(=O)CCCc1ccccc1)OC(=O)CCCc1ccccc1,drugbank
DB08910,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65D90>,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,drugbank
DB08911,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65E00>,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,drugbank
DB08912,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65E70>,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,drugbank
DB08913,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65EE0>,Cl[223Ra]Cl,drugbank
DB08915,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65F50>,CO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,drugbank
DB08916,<rdkit.Chem.rdchem.Mol object at 0x000002217FE65FC0>,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,drugbank
DB08918,<rdkit.Chem.rdchem.Mol object at 0x000002217FE66030>,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,drugbank
DB08922,<rdkit.Chem.rdchem.Mol object at 0x000002217FE660A0>,O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,drugbank
DB08924,<rdkit.Chem.rdchem.Mol object at 0x000002217FE66110>,CC(Cc1ccccc1)/N=C/C(Cl)(Cl)Cl,drugbank
DB08926,<rdkit.Chem.rdchem.Mol object at 0x000002217FE66180>,Nc1ccc(S(=O)(=O)c2ccc(NCC(=O)O)cc2)cc1,drugbank
DB08927,<rdkit.Chem.rdchem.Mol object at 0x000002217FE661F0>,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,drugbank
DB08928,<rdkit.Chem.rdchem.Mol object at 0x000002217FE66260>,CC(=O)Nc1cc([As]2SCC(CO)S2)ccc1O,drugbank
DB08930,<rdkit.Chem.rdchem.Mol object at 0x000002217FE662D0>,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,drugbank
DB08931,<rdkit.Chem.rdchem.Mol object at 0x000002217FE66340>,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,drugbank
DB08932,<rdkit.Chem.rdchem.Mol object at 0x000002217FE663B0>,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,drugbank
DB08933,<rdkit.Chem.rdchem.Mol object at 0x000002217FE66420>,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,drugbank
DB08934,<rdkit.Chem.rdchem.Mol object at 0x000002217FE66490>,CC(C)OC(=O)[C@H](C)N[P@](=O)(OCC1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,drugbank
DB08936,<rdkit.Chem.rdchem.Mol object at 0x000002217FE66500>,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,drugbank
DB08938,<rdkit.Chem.rdchem.Mol object at 0x000002217FE66570>,O=S(=O)([O-])[O-].[Al+3].[Mg+2].[OH-],drugbank
DB08939,<rdkit.Chem.rdchem.Mol object at 0x000002217FE665E0>,CCOC(=O)CSCCC1NC(C(=O)O)CS1,drugbank
DB08940,<rdkit.Chem.rdchem.Mol object at 0x000002217FE66650>,CC(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,drugbank
DB08941,<rdkit.Chem.rdchem.Mol object at 0x000002217FE666C0>,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,drugbank
DB08942,<rdkit.Chem.rdchem.Mol object at 0x000002217FE66730>,Cc1cc(=NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)[nH]o1,drugbank
DB08943,<rdkit.Chem.rdchem.Mol object at 0x000002217FE667A0>,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,drugbank
DB08944,<rdkit.Chem.rdchem.Mol object at 0x000002217FE66810>,CC(CC(C#N)(c1ccccc1)C(C)C)N(C)C.O=C(O)CC(O)(CC(=O)O)C(=O)O,drugbank
DB08946,<rdkit.Chem.rdchem.Mol object at 0x000002217FE66880>,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,drugbank
DB08947,<rdkit.Chem.rdchem.Mol object at 0x000002217FE668F0>,C[C@H](O)C(O)=Nc1c(I)c(C(O)=NC(CO)CO)c(I)c(C(O)=NC(CO)CO)c1I,drugbank
DB08948,<rdkit.Chem.rdchem.Mol object at 0x000002217FE66960>,CC(O)=NCc1c(I)c(N=C(C)O)c(I)c(C(=O)O)c1I,drugbank
DB08950,<rdkit.Chem.rdchem.Mol object at 0x000002217FE669D0>,OC(=NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,drugbank
DB08951,<rdkit.Chem.rdchem.Mol object at 0x000002217FE66A40>,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,drugbank
DB08952,<rdkit.Chem.rdchem.Mol object at 0x000002217FE66AB0>,CC(C)NCC(O)COc1cccc2c1C=CC2,drugbank
DB08953,<rdkit.Chem.rdchem.Mol object at 0x000002217FE66B20>,c1ccc2c(CCC3CCNCC3)c[nH]c2c1,drugbank
DB08954,<rdkit.Chem.rdchem.Mol object at 0x000002217FE66B90>,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,drugbank
DB08955,<rdkit.Chem.rdchem.Mol object at 0x000002217FE66C00>,CC(C)Cc1ccc(C(C)C(O)=NO)cc1,drugbank
DB08956,<rdkit.Chem.rdchem.Mol object at 0x000002217FE66C70>,C[C@]12CCC(=O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)CO)CC[C@@H]12,drugbank
DB08957,<rdkit.Chem.rdchem.Mol object at 0x000002217FE66CE0>,Oc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O,drugbank
DB08958,<rdkit.Chem.rdchem.Mol object at 0x000002217FE66D50>,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,drugbank
DB08960,<rdkit.Chem.rdchem.Mol object at 0x000002217FE66DC0>,C[N+](C)(C)CCCCCC[N+](C)(C)C,drugbank
DB08962,<rdkit.Chem.rdchem.Mol object at 0x000002217FE66E30>,Cc1ccc(S(=O)(=O)NC(=O)N[C@H]2[C@H]3CC[C@@](C)([C@H]2O)C3(C)C)cc1,drugbank
DB08964,<rdkit.Chem.rdchem.Mol object at 0x000002217FE66EA0>,CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)OC,drugbank
DB08965,<rdkit.Chem.rdchem.Mol object at 0x000002217FE66F10>,CC(C)C1OC(=O)[C@H](C(C)C)N(C)C(=O)C(C(C)C)OC(=O)[C@H](C(C)C)N(C)C(=O)C(C(C)C)OC(=O)[C@H](C(C)C)N(C)C1=O,drugbank
